id= 82429, freq= 5162550689792
id= 2642, freq= 85916525789184
id= 3852, freq= 50878182588416
id= 3835, freq= 56805237456896
id= 1922, freq= 87664577478656
id= 1915, freq= 114877490266112
id= 3839, freq= 54172422504448
id= 3953, freq= 85860691214336
id= 1915, freq= 86049669775360
id= 3836, freq= 50276887166976
id= 1946, freq= 107464376713216
id= 1305, freq= 596085626109952
id= 2013, freq= 389386030022656
id= 1630, freq= 439654327255040
id= 1426, freq= 558758065340416
id= 4141, freq= 232280421302272
id= 2069, freq= 438086664192
id= 1091, freq= 834254447575040
id= 7618, freq= 51539607552
id= 1858, freq= 95983929131008
id= 1159, freq= 144139102453760
id= 1054, freq= 352664059641856
id= 1919, freq= 112541028057088
id= 1537, freq= 712633858654208
id= 1407, freq= 277265908760576
id= 2697, freq= 215401199828992
id= 4871, freq= 43873090928640
id= 7422, freq= 27955942129664
id= 3417, freq= 10939281702912
id= 1923, freq= 42988327665664
id= 1070, freq= 696471896719360
id= 22970, freq= 28875065131008
id= 1167, freq= 669125839945728
id= 1459, freq= 129914170769408
id= 1082, freq= 26757646254080
id= 1876, freq= 90194313216
id= 1806, freq= 68719476736
id= 1078, freq= 717929553330176
id= 4176, freq= 39006892982272
id= 1108, freq= 2448131358720
id= 1598, freq= 489381458608128
id= 1401, freq= 584463444606976
id= 1930, freq= 487719306264576
id= 1125, freq= 661867345215488
id= 2134, freq= 530699043995648
id= 1347, freq= 729105058234368
id= 1055, freq= 1149685435727872
id= 1069, freq= 811405221560320
id= 1182, freq= 108997680037888
id= 2269, freq= 141965849001984
id= 9308, freq= 19847043874816
id= 1733, freq= 550460188524544
id= 1135, freq= 195794674122752
id= 1419, freq= 200828375793664
id= 1375, freq= 445285029380096
id= 1113, freq= 667532407078912
id= 2443, freq= 315847599980544
id= 4110, freq= 111978387341312
id= 1209, freq= 305062937100288
id= 4395, freq= 536935336509440
id= 4335, freq= 1052266987520
id= 1028, freq= 778724815405056
id= 1136, freq= 730835930054656
id= 1664, freq= 772196465115136
id= 1013, freq= 567081711960064
id= 2245, freq= 244903330185216
id= 3263, freq= 232357730713600
id= 1707, freq= 639091133644800
id= 1161, freq= 202825535586304
id= 1276, freq= 770285204668416
id= 4326, freq= 7477538062336
id= 2047, freq= 620622774272000
id= 1988, freq= 78632261255168
id= 6906, freq= 3040836845568
id= 1418, freq= 304951267950592
id= 1011, freq= 782865163878400
id= 4149, freq= 119679263703040
id= 7844, freq= 104835856728064
id= 3021, freq= 562352952967168
id= 1343, freq= 24021752086528
id= 1574, freq= 425584014393344
id= 1840, freq= 643029618655232
id= 1118, freq= 149387552489472
id= 1137, freq= 727249632362496
id= 4247, freq= 185332133789696
id= 1308, freq= 167301861081088
id= 5147, freq= 108331960107008
id= 1139, freq= 729779368099840
id= 1118, freq= 714111327404032
id= 1410, freq= 506526968053760
id= 1115, freq= 2340757176320
id= 1396, freq= 323746044837888
id= 2346, freq= 284601712902144
id= 1915, freq= 85955180494848
id= 3830, freq= 43546673414144
id= 1364, freq= 410255276113920
id= 1049, freq= 1004146173935616
id= 1283, freq= 346423472160768
id= 1791, freq= 493916944072704
id= 1178, freq= 55602646614016
id= 1028, freq= 66344359821312
id= 1008, freq= 29669634080768
id= 2305, freq= 25391846653952
id= 4077, freq= 121423020425216
id= 1258, freq= 827554298593280
id= 1833, freq= 351341209714688
id= 2319, freq= 85950885527552
id= 2247, freq= 91572997718016
id= 3662, freq= 158424163680256
id= 2001, freq= 136502650601472
id= 12154, freq= 3010772074496
id= 1042, freq= 926823877705728
id= 1730, freq= 33483565039616
id= 2017, freq= 137859860267008
id= 1392, freq= 209379655680000
id= 2495, freq= 618475290624
id= 1252, freq= 568576360579072
id= 1239, freq= 653109906898944
id= 1390, freq= 635741059153920
id= 5082, freq= 94489280512
id= 1113, freq= 970662608896
id= 2051, freq= 384970803642368
id= 7992, freq= 118206089920512
id= 5644, freq= 126233383796736
id= 1511, freq= 267529217900544
id= 2308, freq= 1198295875584
id= 1986, freq= 112751481454592
id= 3777, freq= 193273528320
id= 6594, freq= 64424509440
id= 2972, freq= 85899345920
id= 1816, freq= 304942678016
id= 1574, freq= 68719476736
id= 1042, freq= 64424509440
id= 4858, freq= 200368814292992
id= 4534, freq= 161323266605056
id= 1405, freq= 290502997966848
id= 1277, freq= 129046587375616
id= 1039, freq= 415254618046464
id= 1138, freq= 821910711566336
id= 1073, freq= 868665725550592
id= 2147, freq= 220245922938880
id= 4442, freq= 1425929142272
id= 2401, freq= 163006893785088
id= 4065, freq= 87651692576768
id= 9845, freq= 34359738368
id= 3122, freq= 280302450638848
id= 1245, freq= 604044200509440
id= 1712, freq= 808106686676992
id= 2407, freq= 70544837836800
id= 1307, freq= 378000071720960
id= 1147, freq= 942238515331072
id= 3433, freq= 171283295764480
id= 1181, freq= 787757131628544
id= 1317, freq= 760209211392
id= 3064, freq= 325884938551296
id= 2094, freq= 512874929717248
id= 1422, freq= 17897128722432
id= 2226, freq= 65193308585984
id= 1117, freq= 84374632529920
id= 1041, freq= 665479412711424
id= 1773, freq= 45956150067200
id= 5515, freq= 154936650235904
id= 1190, freq= 292916769587200
id= 1465, freq= 342124209897472
id= 1338, freq= 214267328462848
id= 3829, freq= 119176752529408
id= 4123, freq= 162027641241600
id= 1432, freq= 1146498569994240
id= 1083, freq= 832265877716992
id= 5466, freq= 142738943115264
id= 1169, freq= 776190784700416
id= 1318, freq= 788762153975808
id= 2405, freq= 2254857830400
id= 7496, freq= 79366700662784
id= 2299, freq= 283631050293248
id= 1141, freq= 867583393792
id= 3230, freq= 4123168604160
id= 1540, freq= 35218731827200
id= 6918, freq= 442381631488
id= 6110, freq= 7971459301376
id= 2165, freq= 157127083556865
id= 2236, freq= 5184025526272
id= 1676, freq= 294089295659008
id= 2689, freq= 151389007249408
id= 1110, freq= 661424963584000
id= 3753, freq= 146557169041408
id= 1233, freq= 812315754627072
id= 2644, freq= 160829345366016
id= 1018, freq= 9466107920384
id= 1125, freq= 675551111020544
id= 1366, freq= 759071045058560
id= 1585, freq= 828945867997184
id= 4955, freq= 25658134626304
id= 1160, freq= 668030623285248
id= 1676, freq= 587229403545600
id= 1642, freq= 450387450527744
id= 5348, freq= 515396075520
id= 3084, freq= 69045894250496
id= 1227, freq= 274899381780480
id= 2372, freq= 48782238547968
id= 2915, freq= 9766755631104
id= 1807, freq= 20899310862336
id= 1732, freq= 74457553043456
id= 1146, freq= 92341796864000
id= 3899, freq= 222612449918976
id= 1717, freq= 782495796690944
id= 1646, freq= 1001929970810880
id= 1005, freq= 101292508708864
id= 1469, freq= 6966436954112
id= 1529, freq= 304349972529152
id= 1389, freq= 510980849139712
id= 1123, freq= 763245753270272
id= 1111, freq= 941035924488192
id= 1718, freq= 561996470681600
id= 2101, freq= 34956738822144
id= 1070, freq= 669443667525632
id= 1399, freq= 775185762353152
id= 1577, freq= 701986634727424
id= 1336, freq= 584441969770496
id= 1527, freq= 729117943136256
id= 3748, freq= 73018738999296
id= 1610, freq= 137640816934912
id= 1553, freq= 297233211719680
id= 1254, freq= 342819994599424
id= 1844, freq= 474559526469632
id= 2790, freq= 159407711191040
id= 1112, freq= 264922172751872
id= 1866, freq= 284051957088256
id= 1058, freq= 663014101483520
id= 1225, freq= 783805761716224
id= 1304, freq= 611985595039744
id= 1957, freq= 473979705884672
id= 1744, freq= 469315371401216
id= 1311, freq= 471462855049216
id= 1224, freq= 137224205107200
id= 1008, freq= 12824772345856
id= 1115, freq= 41721312313344
id= 2720, freq= 76536317214720
id= 1861, freq= 88639535054848
id= 4208, freq= 36279588749312
id= 1745, freq= 325863463714816
id= 1664, freq= 121388660686848
id= 1103, freq= 11824044965888
id= 3116, freq= 165682658410496
id= 1437, freq= 819170522431488
id= 3833, freq= 34544421961728
id= 2063, freq= 31555124723712
id= 2174, freq= 5085241278464
id= 2188, freq= 3547642986496
id= 1537, freq= 62659277881344
id= 2770, freq= 5347234283520
id= 1803, freq= 120027156054016
id= 3316, freq= 108228880891904
id= 1162, freq= 49155900702720
id= 1397, freq= 418050641756160
id= 1878, freq= 383463270121472
id= 1133, freq= 636767556337664
id= 1077, freq= 879858410323968
id= 1027, freq= 784720589750272
id= 5498, freq= 222908802662400
id= 1578, freq= 74758200754176
id= 7681, freq= 29944511987712
id= 3650, freq= 163243116986368
id= 2652, freq= 340651036114944
id= 1203, freq= 679811718578176
id= 8654, freq= 103856604184576
id= 14428, freq= 75526999900160
id= 9387, freq= 133964324929536
id= 19060, freq= 27693949124608
id= 10643, freq= 156568737808384
id= 5993, freq= 117467355545600
id= 3521, freq= 133135396241408
id= 3039, freq= 59858959204352
id= 20078, freq= 17291538333696
id= 1242, freq= 80281528696832
id= 1097, freq= 16591458664448
id= 1082, freq= 412969695444992
id= 4044, freq= 182806693019648
id= 2691, freq= 197276437839872
id= 1124, freq= 715640335761408
id= 2791, freq= 197147588820992
id= 1596, freq= 298272593805312
id= 1410, freq= 332494893219840
id= 2679, freq= 202761111076864
id= 1243, freq= 765968762535936
id= 1133, freq= 741689312411648
id= 17399, freq= 549755813888
id= 6733, freq= 96619584290816
id= 1029, freq= 113769388703744
id= 2113, freq= 85259395792896
id= 1624, freq= 441952134758400
id= 3225, freq= 545125839142912
id= 1107, freq= 230987636146176
id= 2796, freq= 324102527123456
id= 6679, freq= 76622216560640
id= 1072, freq= 834366116724736
id= 1772, freq= 357431473340416
id= 1662, freq= 695123276988416
id= 1203, freq= 6442450944000
id= 3677, freq= 11321533792256
id= 2151, freq= 21444771708928
id= 3481, freq= 63166084022272
id= 1433, freq= 283261683105792
id= 1798, freq= 68745246539776
id= 2191, freq= 351126461349888
id= 1733, freq= 183897614712832
id= 3794, freq= 234002703187968
id= 4638, freq= 38512971743232
id= 2098, freq= 9865539878912
id= 4103, freq= 119412975730688
id= 2407, freq= 263457588903936
id= 4974, freq= 132096014155776
id= 1665, freq= 580426175348736
id= 3340, freq= 161477885427712
id= 2214, freq= 412415644663808
id= 1585, freq= 499633545543680
id= 2377, freq= 334870010134528
id= 1042, freq= 676087981932544
id= 1202, freq= 584970250747904
id= 2363, freq= 446040943624192
id= 2921, freq= 665719930880
id= 1855, freq= 434689345060864
id= 1310, freq= 589668944969728
id= 1425, freq= 533344743849984
id= 1738, freq= 580168477310976
id= 1245, freq= 657211600666624
id= 2641, freq= 405646776205312
id= 1317, freq= 326666622599168
id= 2405, freq= 322470439550976
id= 1915, freq= 159184372891648
id= 1915, freq= 86904368267264
id= 1144, freq= 386147624681472
id= 1332, freq= 135716671586304
id= 1154, freq= 134376641789952
id= 3186, freq= 161147172945920
id= 3160, freq= 193256348450816
id= 1205, freq= 669297638637568
id= 1277, freq= 668799422431232
id= 1526, freq= 461657444712448
id= 1457, freq= 218897303207936
id= 1460, freq= 219880850718720
id= 6814, freq= 115405771243520
id= 9942, freq= 44757854191616
id= 3424, freq= 223613177298944
id= 1050, freq= 661167265546240
id= 11031, freq= 60945585930240
id= 1215, freq= 470423472963584
id= 1508, freq= 635676634644480
id= 1568, freq= 507360191709184
id= 1308, freq= 758336605650944
id= 7923, freq= 2452426326016
id= 4480, freq= 67340792233984
id= 1954, freq= 41184441401344
id= 2088, freq= 1846835937280
id= 1135, freq= 113735028965376
id= 3176, freq= 9277129359360
id= 4098, freq= 89137751261184
id= 1271, freq= 1295980611764224
id= 4112, freq= 143361713373184
id= 1352, freq= 705276579676160
id= 2726, freq= 334234354974720
id= 1239, freq= 182162447925248
id= 1447, freq= 26280904884224
id= 1273, freq= 370402274574336
id= 2593, freq= 133307194933248
id= 1456, freq= 17875653885952
id= 1503, freq= 726721351385088
id= 1087, freq= 282089157033984
id= 1026, freq= 110187385978880
id= 3119, freq= 264484086087680
id= 1385, freq= 330094006501376
id= 1117, freq= 447827650019328
id= 1246, freq= 197731704373248
id= 1355, freq= 393474838888448
id= 1154, freq= 94751273517056
id= 1034, freq= 25688199397376
id= 1091, freq= 221070556659712
id= 1095, freq= 340127050104832
id= 1104, freq= 370028612419584
id= 1594, freq= 399672476696576
id= 1483, freq= 292070661029888
id= 1892, freq= 253403070464
id= 1527, freq= 223338299392
id= 2935, freq= 103079215104
id= 1166, freq= 169144402051072
id= 1542, freq= 188978561024
id= 1192, freq= 136640089554944
id= 3869, freq= 747324309504
id= 3038, freq= 622770257920
id= 1739, freq= 17308718202880
id= 3581, freq= 276918016409600
id= 1496, freq= 255241316466688
id= 2748, freq= 181239029956608
id= 1956, freq= 318682278395904
id= 1013, freq= 370024317452288
id= 2543, freq= 428891139211264
id= 1144, freq= 169307610808320
id= 3981, freq= 181823145508864
id= 1211, freq= 725046314139648
id= 1122, freq= 731256836849664
id= 2165, freq= 387908561272832
id= 2517, freq= 402571579621376
id= 1283, freq= 586138481852416
id= 2290, freq= 171863116349440
id= 3322, freq= 207773337911296
id= 1176, freq= 77429670412288
id= 1128, freq= 140664473911296
id= 1128, freq= 695196291432448
id= 1843, freq= 472446402560
id= 2549, freq= 350671194816512
id= 3039, freq= 351135051284480
id= 5896, freq= 26332444491776
id= 1704, freq= 234195976716288
id= 4893, freq= 17016660426752
id= 1992, freq= 709601611743232
id= 1121, freq= 674146656714752
id= 3551, freq= 14285061226496
id= 2750, freq= 64699387346944
id= 2442, freq= 262229228257280
id= 6883, freq= 27638114549760
id= 1074, freq= 600895989481472
id= 2463, freq= 3448858738688
id= 1231, freq= 687641443958784
id= 3965, freq= 151337467641856
id= 2299, freq= 29437705846784
id= 3583, freq= 6902012444672
id= 1065, freq= 93084826206208
id= 1528, freq= 768532858011648
id= 1025, freq= 668863846940672
id= 13197, freq= 14203456847872
id= 1115, freq= 1069923598073856
id= 1036, freq= 723921032708096
id= 2598, freq= 255511899406336
id= 1073, freq= 223205155405824
id= 1313, freq= 614416546529280
id= 2017, freq= 468795680358400
id= 1057, freq= 572076758925312
id= 1506, freq= 507725263929344
id= 1056, freq= 716739847389184
id= 1989, freq= 468739845783552
id= 2306, freq= 1941325217792
id= 1182, freq= 728976209215488
id= 3137, freq= 38654705664
id= 2208, freq= 336691076268032
id= 19854, freq= 19086834663424
id= 2608, freq= 421911817355264
id= 14361, freq= 85899345920
id= 1108, freq= 671144474574848
id= 1720, freq= 324987290386432
id= 2753, freq= 16247861280768
id= 1810, freq= 41180146434048
id= 1752, freq= 152763396784128
id= 3035, freq= 23781233917952
id= 1869, freq= 12421045420032
id= 2644, freq= 155026844549120
id= 1639, freq= 63780264345600
id= 1466, freq= 196215580917760
id= 1430, freq= 236695647682560
id= 1903, freq= 475598908555264
id= 1772, freq= 165850162135040
id= 1064, freq= 744910537883648
id= 2650, freq= 197074574376960
id= 12199, freq= 22252225560576
id= 2351, freq= 252780300206080
id= 1002, freq= 320426035118080
id= 1060, freq= 678441624010752
id= 1019, freq= 741281290518528
id= 1596, freq= 406681863323648
id= 1223, freq= 42949672960
id= 1642, freq= 64424509440
id= 2243, freq= 88158498717696
id= 2309, freq= 332580792565760
id= 2304, freq= 336424788295680
id= 2297, freq= 120568321933312
id= 1714, freq= 68719476736
id= 1520, freq= 281651070369792
id= 1683, freq= 476140074434560
id= 1240, freq= 722194455855104
id= 1468, freq= 111669149696
id= 1551, freq= 4999341932544
id= 1112, freq= 271347443826688
id= 16170, freq= 10844792422400
id= 1159, freq= 130459631616000
id= 1181, freq= 360777252864
id= 4480, freq= 206158430208
id= 1671, freq= 30279519436800
id= 1900, freq= 37031208026112
id= 2318, freq= 307485298655232
id= 1397, freq= 638472658354176
id= 1003, freq= 407674000769024
id= 1033, freq= 378571302371328
id= 1274, freq= 294802260230144
id= 1123, freq= 678858235838464
id= 1145, freq= 685670053969920
id= 2321, freq= 480503761207296
id= 1296, freq= 563847601586176
id= 1375, freq= 667150154989568
id= 1196, freq= 429831737049088
id= 6050, freq= 16548508991488
id= 1456, freq= 81604378624
id= 1193, freq= 599044858576896
id= 1181, freq= 604787229851648
id= 2960, freq= 919123001344
id= 3992, freq= 781684047872
id= 1730, freq= 190949951012864
id= 2152, freq= 122342143426560
id= 1395, freq= 696652285345792
id= 1557, freq= 56118042689536
id= 1756, freq= 152183576199168
id= 1035, freq= 295175922384896
id= 1259, freq= 803781654609920
id= 4868, freq= 38066295144448
id= 1324, freq= 372592707895296
id= 2780, freq= 100248831655936
id= 1397, freq= 153506426126336
id= 2826, freq= 18279380811776
id= 3075, freq= 20998095110144
id= 3837, freq= 86934433038336
id= 4450, freq= 81260781240320
id= 1915, freq= 86165633892352
id= 1915, freq= 85963770429440
id= 1916, freq= 85972360364032
id= 3829, freq= 72288594558976
id= 3828, freq= 64536178589696
id= 5757, freq= 46368466927616
id= 25509, freq= 17295833300992
id= 5267, freq= 68874095558656
id= 1914, freq= 86165633892352
id= 1913, freq= 86023899971584
id= 3299, freq= 85929410691072
id= 1915, freq= 85950885527552
id= 13088, freq= 40252433498112
id= 12399, freq= 23063974379520
id= 2454, freq= 85912230821888
id= 2200, freq= 87024627351552
id= 1915, freq= 86676735000576
id= 1915, freq= 86062554677248
id= 1917, freq= 86337432584192
id= 2855, freq= 85980950298624
id= 28001, freq= 16939351015424
id= 1914, freq= 86384677224448
id= 1924, freq= 86264418140160
id= 1915, freq= 85955180494848
id= 1915, freq= 85972360364032
id= 1915, freq= 85993835200512
id= 1919, freq= 86092619448320
id= 9339, freq= 27397596381184
id= 1108, freq= 107743549587456
id= 1901, freq= 87673167413248
id= 5244, freq= 84159884165120
id= 1914, freq= 85946590560256
id= 4404, freq= 238310555385856
id= 5779, freq= 22595822944256
id= 4770, freq= 143898584285184
id= 1250, freq= 120259084288
id= 1868, freq= 296494477344768
id= 1354, freq= 765298747637760
id= 24442, freq= 36013300776960
id= 1808, freq= 2323577307136
id= 4589, freq= 257698037760
id= 1193, freq= 307717226889216
id= 1041, freq= 361726440636416
id= 1246, freq= 136322261975040
id= 1140, freq= 308816738516992
id= 2028, freq= 223278169849856
id= 2064, freq= 85929410691072
id= 2341, freq= 40892383625216
id= 1068, freq= 547805898735616
id= 2296, freq= 81655918231552
id= 3331, freq= 225004746702848
id= 2482, freq= 86011015069696
id= 1492, freq= 581963773640704
id= 11321, freq= 6708738916352
id= 1151, freq= 177790171217920
id= 4231, freq= 22956600197120
id= 1373, freq= 140174847639552
id= 1127, freq= 229763570466816
id= 1830, freq= 538614668722176
id= 2306, freq= 20199231193088
id= 3334, freq= 448312981323776
id= 1795, freq= 501188323704832
id= 1181, freq= 512853454880768
id= 2599, freq= 4844723109888
id= 1190, freq= 23755464114176
id= 4771, freq= 12292196401152
id= 1374, freq= 419081433907200
id= 2939, freq= 115349936668672
id= 1350, freq= 202679506698240
id= 3199, freq= 39045547687936
id= 3583, freq= 4247722655744
id= 2696, freq= 26388279066624
id= 2252, freq= 8199092568064
id= 1031, freq= 260373802385408
id= 5134, freq= 154627412590592
id= 4402, freq= 72924249718784
id= 12419, freq= 61396557496320
id= 2844, freq= 19383187406848
id= 1327, freq= 71399536328704
id= 1128, freq= 673579721031680
id= 1014, freq= 309899070275584
id= 1022, freq= 773854322491392
id= 1770, freq= 727198092754944
id= 1078, freq= 516323788455936
id= 1500, freq= 31954556682240
id= 3071, freq= 12927851560960
id= 1107, freq= 44422846742528
id= 1873, freq= 417496590974976
id= 1166, freq= 404693293465600
id= 1462, freq= 343262376230912
id= 3111, freq= 328118321545216
id= 7006, freq= 85907935854592
id= 3089, freq= 126435247259648
id= 5848, freq= 92346091831296
id= 2287, freq= 85272280694784
id= 1124, freq= 148519969095680
id= 1012, freq= 906607466643456
id= 3269, freq= 280349695279104
id= 1151, freq= 545735724498944
id= 1202, freq= 781842961661952
id= 5652, freq= 139096810848256
id= 11824, freq= 49911814946816
id= 1523, freq= 130549825929216
id= 8329, freq= 61757334749184
id= 2321, freq= 208482007515136
id= 1266, freq= 513922901737472
id= 3851, freq= 247063698735104
id= 2788, freq= 304530361155584
id= 3040, freq= 1047972020224
id= 1288, freq= 689630013816832
id= 1631, freq= 494956326158336
id= 1979, freq= 151706834829312
id= 1680, freq= 658040529354752
id= 1054, freq= 78804059947008
id= 2524, freq= 365072220160
id= 2114, freq= 332963044655104
id= 2281, freq= 6734508720128
id= 1072, freq= 8834747727872
id= 1188, freq= 781795717021696
id= 6365, freq= 21204253540352
id= 4336, freq= 7017976561664
id= 2507, freq= 91366839287808
id= 1607, freq= 186869732081664
id= 1103, freq= 510190575157248
id= 1717, freq= 160348309028864
id= 1214, freq= 13378823127040
id= 2236, freq= 3998614552576
id= 1626, freq= 30107720744960
id= 2687, freq= 442252782469120
id= 1781, freq= 159854387789824
id= 2349, freq= 59197534240768
id= 7018, freq= 5995774345216
id= 6210, freq= 167422120165376
id= 1706, freq= 12670153523200
id= 2334, freq= 182579059752960
id= 1555, freq= 195171903864832
id= 1137, freq= 28634546962432
id= 1543, freq= 154520038408192
id= 12186, freq= 47034186858496
id= 2205, freq= 10282151706624
id= 3165, freq= 15741055139840
id= 1433, freq= 763988782612480
id= 1145, freq= 680520388182016
id= 1042, freq= 807294937858048
id= 1493, freq= 68719476736
id= 1177, freq= 146028888064
id= 1223, freq= 164746355539968
id= 1449, freq= 677685709766656
id= 1599, freq= 463667489406976
id= 1368, freq= 657701226938368
id= 2075, freq= 63161789054976
id= 2295, freq= 113524575567872
id= 1327, freq= 381478995230720
id= 1719, freq= 64424509440
id= 1780, freq= 73014444032
id= 1536, freq= 274744762957824
id= 1065, freq= 508326559350784
id= 2560, freq= 268027434106880
id= 1456, freq= 64424509440
id= 4511, freq= 64424509440
id= 1456, freq= 64424509440
id= 3175, freq= 239410067013632
id= 1813, freq= 647457729937408
id= 1302, freq= 211776247431168
id= 1208, freq= 23274427777024
id= 1562, freq= 120838904872960
id= 1069, freq= 146089017606144
id= 1707, freq= 77309411328
id= 1282, freq= 1082061175652352
id= 1369, freq= 1103810890039296
id= 1230, freq= 140355236265984
id= 1314, freq= 540912476225536
id= 1471, freq= 64424509440
id= 9804, freq= 94459215740928
id= 3009, freq= 309881890406400
id= 3352, freq= 241643450007552
id= 7958, freq= 41850161332224
id= 1278, freq= 709331028803584
id= 3723, freq= 11755325489152
id= 1589, freq= 156620277415936
id= 1770, freq= 39792871997440
id= 1184, freq= 52789443035136
id= 3064, freq= 129007932669952
id= 1538, freq= 223046241615872
id= 2556, freq= 131825431216128
id= 1632, freq= 513918606770176
id= 19796, freq= 25821343383552
id= 1073, freq= 693577088761856
id= 7683, freq= 16415365005312
id= 1150, freq= 166816529776640
id= 1557, freq= 424424373223424
id= 2077, freq= 449253579161600
id= 1557, freq= 78679505895424
id= 1045, freq= 337356796198912
id= 1461, freq= 666445780353024
id= 3385, freq= 265029546934272
id= 3349, freq= 312437395947520
id= 15545, freq= 35158602285056
id= 1833, freq= 601299716407296
id= 2120, freq= 414241005764608
id= 4989, freq= 60163901882368
id= 3380, freq= 79654463471616
id= 2345, freq= 421100068536320
id= 4248, freq= 169848776687616
id= 2027, freq= 71463960838144
id= 1611, freq= 5506148073472
id= 2549, freq= 4668629450752
id= 3407, freq= 332679576813568
id= 1726, freq= 773983171510272
id= 1172, freq= 776800670056448
id= 2777, freq= 8693013807104
id= 6631, freq= 21706764713984
id= 1625, freq= 107597520699392
id= 1463, freq= 213541478989824
id= 2200, freq= 337468465348608
id= 10499, freq= 35747012804608
id= 17942, freq= 50173807951872
id= 15832, freq= 44435731644416
id= 1831, freq= 453741819985920
id= 13942, freq= 76772540416000
id= 8659, freq= 19366007537664
id= 2122, freq= 717551596208128
id= 1305, freq= 798722183135232
id= 13095, freq= 42451456753664
id= 4142, freq= 92062623989760
id= 1283, freq= 368877561184256
id= 2282, freq= 342420562640896
id= 1930, freq= 89945205112832
id= 1071, freq= 734735760359424
id= 1917, freq= 87076166959104
id= 9797, freq= 146028888064
id= 1485, freq= 108104326840320
id= 1201, freq= 289266047385600
id= 2128, freq= 426357108506624
id= 1202, freq= 135248520151040
id= 1023, freq= 363358528208896
id= 1136, freq= 684476053061632
id= 1429, freq= 733962666246144
id= 1092, freq= 770624507084800
id= 1038, freq= 760359535247360
id= 1637, freq= 878724538957824
id= 1838, freq= 236223201280
id= 1365, freq= 904988263972864
id= 1203, freq= 729504490192896
id= 1582, freq= 665213124739072
id= 1211, freq= 760660182958080
id= 1276, freq= 137980119351296
id= 3969, freq= 165077068021760
id= 1175, freq= 784982582755328
id= 1031, freq= 734559666700288
id= 1979, freq= 815571339837440
id= 3919, freq= 191306433298432
id= 1176, freq= 777689728286720
id= 1445, freq= 11888469475328
id= 5356, freq= 106566728548352
id= 1052, freq= 335136298106880
id= 2199, freq= 25778393710592
id= 1322, freq= 490841747488768
id= 4208, freq= 10849087389696
id= 2456, freq= 155404801671168
id= 1974, freq= 17639430684672
id= 1610, freq= 85847806312448
id= 1086, freq= 605057812791296
id= 1606, freq= 713097715122176
id= 1545, freq= 712560844210176
id= 1013, freq= 691060237926400
id= 1730, freq= 652220848668672
id= 1598, freq= 109564615720960
id= 5112, freq= 609885356032
id= 2862, freq= 59742995087360
id= 1455, freq= 48644799594496
id= 1912, freq= 90125593739264
id= 1915, freq= 86874303496192
id= 1342, freq= 418063526658048
id= 6082, freq= 7477538062336
id= 1012, freq= 713252333944832
id= 1274, freq= 453119049728000
id= 1287, freq= 1099769325813760
id= 3011, freq= 279838594170880
id= 2722, freq= 71657234366464
id= 3008, freq= 288102111248384
id= 2244, freq= 278691837902848
id= 4144, freq= 149112674582528
id= 1007, freq= 720751346843648
id= 2543, freq= 222840083185664
id= 1256, freq= 20950850469888
id= 1092, freq= 753199824764928
id= 1080, freq= 770229370093568
id= 1544, freq= 673008490381312
id= 1009, freq= 770285204668416
id= 1499, freq= 554050781184
id= 1153, freq= 656885183152128
id= 2280, freq= 392121924190208
id= 8739, freq= 41983305318400
id= 7652, freq= 18206366367744
id= 3367, freq= 34862249541632
id= 1459, freq= 345079147397120
id= 1332, freq= 346320392945664
id= 1308, freq= 593731984031744
id= 1028, freq= 387968690814976
id= 2145, freq= 5145370820608
id= 1063, freq= 828928688128
id= 2238, freq= 149134149419008
id= 1026, freq= 717465696862208
id= 1482, freq= 83300890705920
id= 4782, freq= 221079146594304
id= 1527, freq= 163067023327232
id= 2110, freq= 391988780204032
id= 1228, freq= 737682107924480
id= 2445, freq= 349919575539712
id= 1141, freq= 720472173969408
id= 1132, freq= 963064811749376
id= 1034, freq= 444980086702080
id= 2459, freq= 239053584728064
id= 1137, freq= 690287143813120
id= 13092, freq= 34359738368
id= 1219, freq= 19400367276032
id= 2493, freq= 5531917877248
id= 1101, freq= 906534452199424
id= 29440, freq= 21814138896384
id= 1220, freq= 674584743378944
id= 1859, freq= 711435562778624
id= 1079, freq= 642509927612416
id= 1351, freq= 584119847223296
id= 1153, freq= 657834370924544
id= 1178, freq= 598722736029696
id= 1132, freq= 644000281264128
id= 1226, freq= 650820689330176
id= 2690, freq= 4063039062016
id= 1275, freq= 416921065357312
id= 1010, freq= 660866617835520
id= 2099, freq= 411281773297664
id= 1057, freq= 729865267445760
id= 4595, freq= 181187490349056
id= 1368, freq= 847281083383808
id= 1809, freq= 590515053527040
id= 1300, freq= 274749057925120
id= 3451, freq= 382252089344
id= 1681, freq= 81604378624
id= 1075, freq= 294505907486720
id= 1346, freq= 735444429963264
id= 1500, freq= 868463862087680
id= 1635, freq= 561034398007296
id= 1018, freq= 687216242196480
id= 1203, freq= 147794119622656
id= 1520, freq= 191267778592768
id= 4166, freq= 194927090728960
id= 1185, freq= 898086251528192
id= 111613, freq= 3487513444352
id= 1385, freq= 16862041604096
id= 1013, freq= 834683944304640
id= 1525, freq= 712045448134656
id= 5698, freq= 132353712193536
id= 1147, freq= 195352292491264
id= 3030, freq= 135252815118336
id= 1562, freq= 593933847494656
id= 1234, freq= 89760521519104
id= 1038, freq= 432833919188992
id= 2569, freq= 233843789398016
